 1.25892541e+01  9.09250891e-01  4.45307215e-01 
 1.27350308e+01  9.09250311e-01  4.45251571e-01 
 1.28824955e+01  9.09249718e-01  4.45194652e-01 
 1.30316678e+01  9.09249112e-01  4.45136431e-01 
 1.31825674e+01  9.09248492e-01  4.45076876e-01 
 1.33352143e+01  9.09247858e-01  4.45015959e-01 
 1.34896288e+01  9.09247209e-01  4.44953649e-01 
 1.36458314e+01  9.09246546e-01  4.44889915e-01 
 1.38038426e+01  9.09245868e-01  4.44824725e-01 
 1.39636836e+01  9.09245174e-01  4.44758045e-01 
 1.41253754e+01  9.09244465e-01  4.44689844e-01 
 1.42889396e+01  9.09243739e-01  4.44620087e-01 
 1.44543977e+01  9.09242997e-01  4.44548738e-01 
 1.46217717e+01  9.09242238e-01  4.44475763e-01 
 1.47910839e+01  9.09241462e-01  4.44401126e-01 
 1.49623566e+01  9.09240669e-01  4.44324789e-01 
 1.51356125e+01  9.09239857e-01  4.44246714e-01 
 1.53108746e+01  9.09239028e-01  4.44166864e-01 
 1.54881662e+01  9.09238179e-01  4.44085198e-01 
 1.56675107e+01  9.09237312e-01  4.44001677e-01 
 1.58489319e+01  9.09236425e-01  4.43916259e-01 
 1.60324539e+01  9.09235518e-01  4.43828902e-01 
 1.62181010e+01  9.09234590e-01  4.43739564e-01 
 1.64058977e+01  9.09233642e-01  4.43648200e-01 
 1.65958691e+01  9.09232672e-01  4.43554767e-01 
 1.67880402e+01  9.09231681e-01  4.43459219e-01 
 1.69824365e+01  9.09230668e-01  4.43361509e-01 
 1.71790839e+01  9.09229632e-01  4.43261590e-01 
 1.73780083e+01  9.09228572e-01  4.43159413e-01 
 1.75792361e+01  9.09227489e-01  4.43054930e-01 
 1.77827941e+01  9.09226382e-01  4.42948089e-01 
 1.79887092e+01  9.09225250e-01  4.42838839e-01 
 1.81970086e+01  9.09224093e-01  4.42727129e-01 
 1.84077200e+01  9.09222910e-01  4.42612903e-01 
 1.86208714e+01  9.09221701e-01  4.42496109e-01 
 1.88364909e+01  9.09220465e-01  4.42376690e-01 
 1.90546072e+01  9.09219202e-01  4.42254589e-01 
 1.92752491e+01  9.09217911e-01  4.42129749e-01 
 1.94984460e+01  9.09216591e-01  4.42002110e-01 
 1.97242274e+01  9.09215242e-01  4.41871612e-01 
 1.99526231e+01  9.09213863e-01  4.41738195e-01 
 2.01836636e+01  9.09212454e-01  4.41601794e-01 
 2.04173794e+01  9.09211013e-01  4.41462348e-01 
 2.06538016e+01  9.09209542e-01  4.41319789e-01 
 2.08929613e+01  9.09208037e-01  4.41174054e-01 
 2.11348904e+01  9.09206500e-01  4.41025072e-01 
 2.13796209e+01  9.09204929e-01  4.40872777e-01 
 2.16271852e+01  9.09203324e-01  4.40717098e-01 
 2.18776162e+01  9.09201684e-01  4.40557962e-01 
 2.21309471e+01  9.09200007e-01  4.40395299e-01 
 2.23872114e+01  9.09198295e-01  4.40229033e-01 
 2.26464431e+01  9.09196545e-01  4.40059089e-01 
 2.29086765e+01  9.09194757e-01  4.39885390e-01 
 2.31739465e+01  9.09192931e-01  4.39707857e-01 
 2.34422882e+01  9.09191065e-01  4.39526412e-01 
 2.37137371e+01  9.09189159e-01  4.39340973e-01 
 2.39883292e+01  9.09187211e-01  4.39151457e-01 
 2.42661010e+01  9.09185222e-01  4.38957780e-01 
 2.45470892e+01  9.09183190e-01  4.38759857e-01 
 2.48313311e+01  9.09181115e-01  4.38557601e-01 
 2.51188643e+01  9.09178995e-01  4.38350923e-01 
 2.54097271e+01  9.09176830e-01  4.38139733e-01 
 2.57039578e+01  9.09174619e-01  4.37923939e-01 
 2.60015956e+01  9.09172360e-01  4.37703449e-01 
 2.63026799e+01  9.09170054e-01  4.37478167e-01 
 2.66072506e+01  9.09167699e-01  4.37247998e-01 
 2.69153480e+01  9.09165295e-01  4.37012842e-01 
 2.72270131e+01  9.09162839e-01  4.36772602e-01 
 2.75422870e+01  9.09160332e-01  4.36527175e-01 
 2.78612117e+01  9.09157773e-01  4.36276460e-01 
 2.81838293e+01  9.09155160e-01  4.36020351e-01 
 2.85101827e+01  9.09152492e-01  4.35758743e-01 
 2.88403150e+01  9.09149769e-01  4.35491528e-01 
 2.91742701e+01  9.09146989e-01  4.35218598e-01 
 2.95120923e+01  9.09144152e-01  4.34939840e-01 
 2.98538262e+01  9.09141256e-01  4.34655143e-01 
 3.01995172e+01  9.09138300e-01  4.34364393e-01 
 3.05492111e+01  9.09135284e-01  4.34067474e-01 
 3.09029543e+01  9.09132206e-01  4.33764267e-01 
 3.12607937e+01  9.09129066e-01  4.33454655e-01 
 3.16227766e+01  9.09125861e-01  4.33138517e-01 
 3.19889511e+01  9.09122591e-01  4.32815730e-01 
 3.23593657e+01  9.09119256e-01  4.32486170e-01 
 3.27340695e+01  9.09115853e-01  4.32149711e-01 
 3.31131121e+01  9.09112381e-01  4.31806227e-01 
 3.34965439e+01  9.09108841e-01  4.31455589e-01 
 3.38844156e+01  9.09105229e-01  4.31097667e-01 
 3.42767787e+01  9.09101546e-01  4.30732327e-01 
 3.46736850e+01  9.09097790e-01  4.30359438e-01 
 3.50751874e+01  9.09093960e-01  4.29978864e-01 
 3.54813389e+01  9.09090055e-01  4.29590469e-01 
 3.58921935e+01  9.09086073e-01  4.29194114e-01 
 3.63078055e+01  9.09082014e-01  4.28789660e-01 
 3.67282300e+01  9.09077876e-01  4.28376967e-01 
 3.71535229e+01  9.09073658e-01  4.27955892e-01 
 3.75837404e+01  9.09069359e-01  4.27526292e-01 
 3.80189396e+01  9.09064977e-01  4.27088022e-01 
 3.84591782e+01  9.09060512e-01  4.26640936e-01 
 3.89045145e+01  9.09055962e-01  4.26184886e-01 
 3.93550075e+01  9.09051327e-01  4.25719724e-01 
 3.98107171e+01  9.09046604e-01  4.25245300e-01 
 4.02717034e+01  9.09041793e-01  4.24761463e-01 
 4.07380278e+01  9.09036892e-01  4.24268063e-01 
